,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
8641,com_google_security_zynamics_binnavi_Database_PostgreSQL_Functions_PostgreSQLDatabaseFunctions_getRawModuleFunctionCount,8641,0,2,2,21,0,1,1,1,173,1
8642,com_google_security_zynamics_binnavi_disassembly_views_IViewContainer_getAddressSpaces,8642,0,1,0,5,0,0,0,0,441,0
8643,com_google_security_zynamics_binnavi_Gui_GraphWindows_CommentDialogs_CodeNodeComments_GlobalCodeNodeCommentSynchronizer_collectNodes,8643,0,4,2,18,0,3,3,1,2770,3
8644,com_google_security_zynamics_binnavi_disassembly_CTextNodeFactory_getWithComment,8644,0,1,1,4,0,2,2,1,2771,2
8645,com_google_security_zynamics_binnavi_debug_debugger_interfaces_IDebugger_getDebugTargetSettings,8645,0,1,0,1,0,0,0,0,275,0
8646,com_google_security_zynamics_reil_translators_arm_AddressingModeOneGenerator_lsrImmediate,8646,0,2,5,26,0,4,3,2,684,4
8647,com_google_security_zynamics_reil_translators_x86_PushTranslatorTest_testPushL08,8647,1,1,0,13,0,10,5,5,1234,10
8648,com_google_security_zynamics_binnavi_debug_models_targetinformation_DebuggerException_getExceptionAction,8648,0,1,0,3,0,0,0,0,1649,0
8649,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setHierarchicMinimumEdgeDistance,8649,0,1,1,3,0,0,0,0,129,0
8650,com_google_security_zynamics_reil_translators_x86_ImulTranslator_generateImul,8650,0,1,6,36,0,16,6,6,718,16
8651,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_Searchers_Text_Model_GraphSearcher_getResults,8651,0,1,0,7,0,0,0,0,575,0
8652,com_google_security_zynamics_binnavi_API_disassembly_TagManagerTest_testDeleteTagSubtree,8652,1,1,0,11,0,7,3,4,1670,7
8653,com_google_security_zynamics_reil_translators_ppc_AddzeTranslator_translate,8653,0,1,3,5,0,8,6,2,2772,8
8654,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_AddressSpace_Component_CProjectDebuggerContainer_CProjectDebuggerContainer,8654,0,1,1,8,0,0,0,0,2102,0
8655,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_createSection,8655,0,1,7,13,0,0,0,0,163,0
8656,com_google_security_zynamics_reil_translators_ppc_ExtshTranslatorTest_testPositive,8656,1,1,0,22,0,10,5,5,2773,10
8657,com_google_security_zynamics_binnavi_Gui_Debug_EventLists_Actions_CActionDelete_CActionDelete,8657,0,1,3,12,0,0,0,0,2774,0
8658,com_google_security_zynamics_zylib_gui_jtree_TreeHelpers_isAncestor,8658,0,4,2,17,1,0,0,0,8,1
8659,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_realizers_IZyNodeRealizer_getY,8659,0,1,0,1,0,0,0,0,662,0
8660,com_google_security_zynamics_binnavi_debug_models_memoryexpressions_MemoryExpression_MemoryExpression,8660,0,1,1,7,0,0,0,0,301,0
8661,com_google_security_zynamics_binnavi_Gui_Debug_ThreadPanel_CThreadPanelSynchronizer_updateGui,8661,0,4,0,20,0,3,3,1,2355,3
8662,com_google_security_zynamics_zylib_gui_zygraph_realizers_IZyEdgeRealizerListener_insertedBend,8662,0,1,3,1,0,0,0,0,880,0
8663,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphDisplaySettings_ZyGraphDisplaySettings,8663,0,1,1,11,4,0,0,0,1107,4
8664,com_google_security_zynamics_zylib_gui_zygraph_realizers_KeyBehaviours_CAbstractKeyBehavior_updateCaret,8664,0,1,0,1,0,0,0,0,21,0
8665,com_google_security_zynamics_binnavi_disassembly_types_TypeInstanceAddress_TypeInstanceAddress,8665,0,1,2,5,0,1,1,1,1289,1
8666,com_google_security_zynamics_binnavi_Gui_GraphWindows_types_ComplexTypePanel_createOrUpdateMembers,8666,0,11,2,36,1,13,4,6,1307,14
8667,com_google_security_zynamics_zylib_gui_zygraph_realizers_KeyBehaviours_CRedoKeyBehavior_CRedoKeyBehavior,8667,0,1,1,3,0,1,1,1,2775,1
8668,com_google_security_zynamics_reil_algorithms_mono_interfaces_IInfluencingState_getElement,8668,0,1,0,1,0,0,0,0,2776,0
8669,com_google_security_zynamics_binnavi_Gui_GraphWindows_BottomPanel_viewReferences_ViewReferencesTableModel_checkTypeMemberNodeExists,8669,0,4,2,16,0,1,1,1,996,1
8670,com_google_security_zynamics_reil_translators_x86_LahfTranslatorTest_testZeroIntoCleared,8670,1,1,0,14,0,9,4,5,1257,9
8671,com_google_security_zynamics_zylib_gui_CodeDisplay_FormattedCharacterBuffer_copyInto,8671,0,4,3,20,3,0,0,0,870,3
8672,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpace_getContent,8672,0,1,0,4,0,0,0,0,332,0
8673,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Functions_CFunctionFilterComponent_CFunctionFilterComponent,8673,0,2,1,16,0,6,4,2,1818,6
8674,com_google_security_zynamics_binnavi_Database_PostgreSQL_Loaders_PostgreSQLAddressSpaceLoader_checkArguments,8674,0,1,2,11,0,1,1,1,2143,1
8675,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_CAbstractMenuBuilder_getProjectTree,8675,0,1,0,7,0,0,0,0,546,0
8676,com_google_security_zynamics_zylib_gui_JHexPanel_JHexView_getEarlierBytes,8676,0,1,0,7,0,0,0,0,7,0
8677,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_ModuleContainer_Component_CDebuggerChooserPanel_getFileBase,8677,0,1,0,7,0,0,0,0,1617,0
8678,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_Implementations_CDebuggerFunctions_checkArguments,8678,0,1,2,10,1,0,0,0,679,1
8679,com_google_security_zynamics_binnavi_Gui_GraphWindows_BottomPanel_InstructionHighlighter_CResultsTableModel_getRowCount,8679,0,1,0,3,0,0,0,0,801,0
8680,com_google_security_zynamics_zylib_disassembly_IBlockContainer_getBasicBlockEdges,8680,0,1,0,1,0,0,0,0,1191,0
8681,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_deleteLocalInstructionComment,8681,0,1,2,9,0,2,1,2,346,2
8682,com_google_security_zynamics_binnavi_debug_connection_packets_parsers_ProcessStartParser_convertThreadState,8682,0,3,1,15,0,0,0,0,1681,0
8683,com_google_security_zynamics_binnavi_debug_connection_packets_replyparsers_EchoBreakpointHitParser_EchoBreakpointHitParser,8683,0,1,1,7,0,1,1,1,2777,1
8684,com_google_security_zynamics_zylib_types_graphs_MockNode_MockNode,8684,0,1,1,3,0,0,0,0,2778,0
8685,com_google_security_zynamics_binnavi_API_disassembly_ViewGraph_getNodes,8685,0,1,0,7,0,1,1,1,1574,1
8686,com_google_security_zynamics_zylib_io_FileUtils_exists,8686,0,1,1,3,0,0,0,0,1192,0
8687,com_google_security_zynamics_binnavi_API_disassembly_ViewNode_getY,8687,0,1,0,7,0,1,1,1,105,1
8688,com_google_security_zynamics_binnavi_API_disassembly_GroupNode_getName,8688,0,1,0,3,0,1,1,1,86,1
8689,com_google_security_zynamics_binnavi_Gui_GraphWindows_IGraphContainerWindow_show,8689,0,1,0,4,0,0,0,0,768,0
8690,com_google_security_zynamics_binnavi_debug_debugger_synchronizers_ThreadClosedSynchronizer_ThreadClosedSynchronizer,8690,0,1,2,8,0,1,1,1,2779,1
8691,com_google_security_zynamics_binnavi_API_debug_BreakpointHelpers_getEchoBreakpoints,8691,0,1,2,12,2,0,0,0,50,2
8692,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CEdgeClickedRightState_getStateFactory,8692,0,1,0,3,0,0,0,0,932,0
8693,com_google_security_zynamics_binnavi_Debug_Debugger_MockDebuggerProvider_MockDebuggerProvider,8693,0,1,0,3,0,0,0,0,2780,0
8694,com_google_security_zynamics_binnavi_debug_debugger_interfaces_IDebugger_setBreakPoints,8694,0,1,2,7,0,0,0,0,275,0
8695,com_google_security_zynamics_binnavi_API_disassembly_ViewGraphHelpers_getCodeNode,8695,0,1,2,13,1,3,2,2,104,4
8696,com_google_security_zynamics_binnavi_disassembly_types_BaseType_getBitSize,8696,0,7,0,20,3,0,0,0,394,3
8697,com_google_security_zynamics_binnavi_disassembly_CommentManager_deleteCommentInternal,8697,0,3,2,24,0,2,2,1,355,2
8698,com_google_security_zynamics_binnavi_Database_PostgreSQL_Functions_PostgreSQLDataFunctions_saveData,8698,0,1,3,29,0,6,5,2,2142,6
8699,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_setSavePassword,8699,0,3,1,19,1,2,2,1,135,3
8700,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_editLocalEdgeComment,8700,0,1,4,9,0,0,0,0,163,0
8701,com_google_security_zynamics_reil_translators_arm_AddressingModeOneGenerator_register,8701,0,1,1,8,0,1,1,1,684,1
8702,com_google_security_zynamics_binnavi_disassembly_Modules_CModuleTest_test_C_getFunction2,8702,1,2,0,15,0,0,0,0,399,0
8703,com_google_security_zynamics_reil_algorithms_mono2_common_PerInstructionTransformationProvider_transformStr,8703,0,1,2,1,0,0,0,0,950,0
8704,com_google_security_zynamics_binnavi_Database_CDatabaseManager_instance,8704,0,1,0,7,0,0,0,0,137,0
8705,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CNodeEnterState_CNodeEnterState,8705,0,1,3,11,0,0,0,0,935,0
8706,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_IProjectTreeNode_doubleClicked,8706,0,1,0,5,0,0,0,0,1498,0
8707,com_google_security_zynamics_binnavi_ZyGraph_Menus_CTextNodeMenu_CTextNodeMenu,8707,0,1,3,14,0,3,3,1,2781,3
8708,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraphHelpers_focusView,8708,0,1,3,10,0,5,4,2,1529,5
8709,com_google_security_zynamics_binnavi_Gui_Debug_RegisterPanel_Actions_CGotoOffsetAction_CGotoOffsetAction,8709,0,1,2,11,0,1,1,1,2782,1
8710,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphMouseSettings_getScrollSensitivity,8710,0,1,0,3,0,1,1,1,1106,1
8711,com_google_security_zynamics_binnavi_API_disassembly_ProjectTest_testCreateAddressSpace,8711,1,1,0,17,0,17,11,6,1589,17
8712,com_google_security_zynamics_binnavi_ZyGraph_Menus_CodeNode_CFollowInDumpMenu_needsAddressExpressionMenu,8712,0,1,3,11,1,4,4,1,1135,5
8713,com_google_security_zynamics_binnavi_API_helpers_TreeNode_TreeNode,8713,0,1,1,7,0,0,0,0,110,0
8714,com_google_security_zynamics_binnavi_Debug_Debugger_Synchronizers_CDebuggerSynchronizerTest_testDisableBreakpointRegularDisabledDebugger,8714,1,1,0,6,0,3,1,3,2706,3
8715,com_google_security_zynamics_binnavi_API_disassembly_ProjectTest_testSetDescription,8715,1,1,0,8,0,4,1,4,1589,4
8716,com_google_security_zynamics_binnavi_disassembly_INaviModule_load,8716,0,1,0,10,0,0,0,0,370,0
8717,com_google_security_zynamics_reil_translators_mips_MtloTranslatorTest_testMsubu1PositivePositive,8717,1,1,0,15,0,10,5,5,2783,10
8718,com_google_security_zynamics_binnavi_Gui_GraphWindows_Actions_CActionFreezeView_selectButton,8718,0,1,0,11,0,0,0,0,2017,0
8719,com_google_security_zynamics_reil_translators_ppc_AddeTranslatorTest_testOverflow,8719,1,1,0,27,0,10,5,5,1317,10
8720,com_google_security_zynamics_reil_translators_x86_MovsdTranslator_translate,8720,0,2,3,15,0,7,6,2,2784,7
8721,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_helpers_CEdgeClickHandler_zoomEdgeNode,8721,0,2,4,8,0,5,3,3,2104,5
8722,com_google_security_zynamics_reil_translators_ppc_MulliTranslator_translate,8722,0,1,3,6,0,8,6,2,2785,8
8723,com_google_security_zynamics_binnavi_Database_MockClasses_MockDatabaseContent_addModule,8723,0,2,1,11,0,2,2,1,842,2
8724,com_google_security_zynamics_binnavi_Gui_GraphWindows_NodeTaggingTree_Actions_CAppendTagAction_CAppendTagAction,8724,0,1,3,12,0,0,0,0,2786,0
8725,com_google_security_zynamics_binnavi_debug_models_breakpoints_interfaces_IndexedBreakpointStorage_get,8725,0,1,1,1,0,0,0,0,2787,0
8726,com_google_security_zynamics_binnavi_Plugins_PluginRegistry_unloadAll,8726,0,2,0,7,1,1,1,1,854,2
8727,com_google_security_zynamics_binnavi_API_disassembly_DebuggerTemplateManager_getDebuggerTemplate,8727,0,1,1,8,0,0,0,0,81,0
8728,com_google_security_zynamics_binnavi_disassembly_INaviFunction_isForwarded,8728,0,1,0,1,0,0,0,0,366,0
8729,com_google_security_zynamics_reil_translators_ppc_Helpers_getCRM,8729,0,3,1,13,0,0,0,0,2549,0
8730,com_google_security_zynamics_reil_translators_ITranslationEnvironment_nextInstruction,8730,0,1,0,4,0,0,0,0,2711,0
8731,com_google_security_zynamics_zylib_gui_JHexPanel_JHexView_getCurrentRow,8731,0,1,0,7,1,0,0,0,7,1
8732,com_google_security_zynamics_zylib_gui_ProgressDialogs_CEndlessProgressDialog_CEndlessProgressDialog,8732,0,2,4,20,1,5,3,2,1221,6
8733,com_google_security_zynamics_binnavi_disassembly_types_TypeInstanceReference_getTreeNode,8733,0,1,0,9,0,0,0,0,414,0
8734,com_google_security_zynamics_reil_translators_ppc_AddDotTranslatorTest_testSimple,8734,1,1,0,31,0,10,5,5,1722,10
8735,com_google_security_zynamics_binnavi_debug_models_trace_TraceList_getEvents,8735,0,1,0,3,0,0,0,0,325,0
8736,com_google_security_zynamics_reil_translators_x86_RolTranslator_translate,8736,0,2,3,63,0,24,8,9,2788,24
8737,com_google_security_zynamics_reil_translators_ReilTranslatorTest_createMov,8737,0,1,3,9,0,2,2,1,2789,2
8738,com_google_security_zynamics_binnavi_API_helpers_Tree_getRootNode,8738,0,1,0,7,0,0,0,0,1803,0
8739,com_google_security_zynamics_binnavi_Database_PostgreSQL_Functions_PostgreSQLNodeFunctions_deleteGroupNodeComment,8739,0,2,4,36,0,4,4,1,180,4
8740,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_getDebugger,8740,0,1,0,8,0,0,0,0,334,0
8741,com_google_security_zynamics_reil_ReilFunction_ReilFunction,8741,0,1,2,4,0,0,0,0,1597,0
8742,com_google_security_zynamics_binnavi_disassembly_types_TypeManager_notifySubstitutionAdded,8742,0,2,1,5,0,1,1,1,415,1
8743,com_google_security_zynamics_zylib_types_graphs_MutableDirectedGraph_removeEdge,8743,0,1,1,9,0,2,1,2,32,2
8744,com_google_security_zynamics_reil_translators_mips_LlTranslator_translate,8744,0,1,3,11,0,11,7,3,2790,11
8745,com_google_security_zynamics_reil_translators_ppc_RotlwiTranslatorTest_testSimple,8745,1,1,0,25,0,10,5,5,2791,10
8746,com_google_security_zynamics_binnavi_ZyGraph_Implementations_CNodeFunctions_editNodeComments,8746,0,1,3,11,1,2,2,1,1484,3
8747,com_google_security_zynamics_reil_ReilInstruction_hashCode,8747,0,1,0,3,0,1,1,1,591,1
8748,com_google_security_zynamics_binnavi_debug_debugger_interfaces_IDebugger_getMemoryProvider,8748,0,1,0,5,0,0,0,0,275,0
8749,com_google_security_zynamics_binnavi_API_plugins_IPluginServer_getPlugins,8749,0,1,0,5,0,0,0,0,2792,0
8750,com_google_security_zynamics_binnavi_parsers_BreakpointCondition_ConditionLexer_mNUMBER,8750,0,5,0,35,1,0,0,0,562,1
8751,com_google_security_zynamics_binnavi_API_disassembly_Project_getNative,8751,0,1,0,3,0,0,0,0,95,0
8752,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_helpers_ZoomHelpers_decreaseToMaxZoom,8752,0,2,1,8,0,0,0,0,923,0
8753,com_google_security_zynamics_reil_translators_ppc_SrawiTranslator_translate,8753,0,1,3,33,0,14,7,6,2793,14
8754,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_DragAndDrop_CModuleDragHandler_CModuleDragHandler,8754,0,1,1,8,0,0,0,0,2794,0
8755,com_google_security_zynamics_zylib_gui_ProgressDialogs_CEndlessHelperThread_notifyListeners,8755,0,2,0,5,0,1,1,1,1339,1
8756,com_google_security_zynamics_binnavi_Gui_Debug_StackPanel_CStackViewSynchronizer_getStackPointer,8756,0,3,1,13,0,3,2,2,815,3
8757,com_google_security_zynamics_binnavi_Gui_FilterPanel_CFilterRuleParser_convertAnd,8757,0,2,1,13,1,1,1,1,1880,2
8758,com_google_security_zynamics_binnavi_ZyGraph_Implementations_CGraphFunctions_countInvisibleNodes,8758,0,1,1,13,0,1,1,1,1101,1
8759,com_google_security_zynamics_binnavi_disassembly_types_TypeManager_isContainedIn,8759,0,1,2,13,0,0,0,0,415,0
8760,com_google_security_zynamics_binnavi_disassembly_types_TypeManager_notifyMembersMoved,8760,0,2,1,5,0,1,1,1,415,1
8761,com_google_security_zynamics_binnavi_Database_PostgreSQL_Functions_PostgreSQLTypeFunctions_deleteType,8761,0,1,3,23,0,4,4,1,186,4
8762,com_google_security_zynamics_binnavi_standardplugins_callresolver_CallResolver_errorNoDebugger,8762,0,1,0,1,0,0,0,0,1147,0
8763,com_google_security_zynamics_zylib_gui_zygraph_nodes_CViewNode_getColor,8763,0,1,0,3,0,0,0,0,19,0
8764,com_google_security_zynamics_binnavi_Gui_GraphWindows_NodeTaggingTree_CTagsTree_CTagsTree,8764,0,1,3,31,1,9,7,2,765,10
8765,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getEnterInlinedJumpColor,8765,0,1,0,3,0,0,0,0,124,0
8766,com_google_security_zynamics_binnavi_API_disassembly_View_convertData,8766,0,5,0,26,1,9,7,2,102,10
8767,com_google_security_zynamics_reil_algorithms_mono_IStateVector_getState,8767,0,1,1,1,0,0,0,0,739,0
8768,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_CLabeledComponent_CLabeledComponent,8768,0,1,3,13,0,1,1,1,2795,1
8769,com_google_security_zynamics_reil_translators_ppc_MullwDotTranslator_translate,8769,0,1,3,6,0,8,6,2,2796,8
8770,com_google_security_zynamics_binnavi_Gui_Debug_EventLists_CEventValueTableModel_getMemoryString,8770,0,3,1,15,0,0,0,0,490,0
8771,com_google_security_zynamics_binnavi_Gui_GraphWindows_CommentDialogs_FunctionComments_CFunctionCommentsPanel_CFunctionCommentsPanel,8771,0,2,2,15,0,3,3,1,1813,3
8772,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_addListener,8772,0,1,1,10,0,1,1,1,71,1
8773,com_google_security_zynamics_reil_translators_arm_ARMClzTranslator_translate,8773,0,1,3,8,0,2,2,1,2797,2
8774,com_google_security_zynamics_reil_translators_ppc_NegoDotTranslatorTest_testTwo,8774,1,1,0,24,0,10,5,5,2482,10
8775,com_google_security_zynamics_binnavi_Gui_GraphWindows_Actions_CStepIntoHotkeyAction_CStepIntoHotkeyAction,8775,0,1,2,10,0,0,0,0,2798,0
8776,com_google_security_zynamics_binnavi_Database_DefaultDatabaseLoadProgressReporter_getStep,8776,0,1,0,7,0,0,0,0,144,0
8777,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Views_CViewFilterDialog_CViewFilterDialog,8777,0,2,2,22,0,3,3,1,1053,3
8778,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_Implementations_CDebuggerFunctions_stepBlock,8778,0,5,3,43,1,14,8,5,679,15
8779,com_google_security_zynamics_binnavi_API_reil_InternalTranslationException_InternalTranslationException,8779,0,1,2,9,0,0,0,0,2799,0
8780,com_google_security_zynamics_zylib_gui_zygraph_realizers_ZyLabelContent_updateContentSelectionColor,8780,0,2,2,9,1,0,0,0,24,1
8781,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_ZyEditMode_ZyEditMode,8781,0,1,1,12,3,2,1,2,929,5
8782,com_google_security_zynamics_reil_translators_x86_ImulTranslatorTest_testWordOperands,8782,1,1,0,25,0,11,5,6,630,11
8783,com_google_security_zynamics_binnavi_disassembly_views_IViewContainer_getModules,8783,0,1,0,5,0,0,0,0,441,0
8784,com_google_security_zynamics_binnavi_debug_connection_packets_commands_RequestMemoryMapCommand_RequestMemoryMapCommand,8784,0,1,1,7,0,1,1,1,2800,1
8785,com_google_security_zynamics_reil_translators_ppc_AddoTranslatorTest_testSimple,8785,1,1,0,27,0,10,5,5,2801,10
8786,com_google_security_zynamics_binnavi_Gui_GraphWindows_NodeTaggingTree_CTaggedNodesContainerNodeMenuBuilder_getPopupMenu,8786,0,1,0,7,0,0,0,0,1766,0
8787,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_addListener,8787,0,1,1,7,0,1,1,1,334,1
8788,com_google_security_zynamics_binnavi_Gui_Debug_RemoteBrowser_FileBrowser_CRemoteFileSystemView_isDrive,8788,0,1,1,3,0,1,1,1,1274,1
8789,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Module_CModuleNodeMenuBuilder_CModuleNodeMenuBuilder,8789,0,2,6,34,2,9,9,1,551,11
8790,com_google_security_zynamics_binnavi_Gui_Progress_CGlobalProgressManager_add,8790,0,2,1,15,0,2,2,1,2049,2
8791,com_google_security_zynamics_binnavi_Database_PostgreSQL_Loaders_PostgreSQLCallgraphLoader_loadEdges,8791,0,2,3,27,0,3,3,1,1876,3
8792,com_google_security_zynamics_binnavi_standardplugins_callresolver_CallResolver_stopResolving,8792,0,4,0,19,1,4,2,3,1147,5
8793,com_google_security_zynamics_binnavi_Gui_CriteriaDialog_Conditions_CRelationBox_CRelationBox,8793,0,1,1,11,0,0,0,0,2678,0
8794,com_google_security_zynamics_reil_translators_arm_ARMQsubaddxTranslator_translate,8794,0,2,3,16,0,3,3,1,2802,3
8795,com_google_security_zynamics_binnavi_Startup_CommandlineOptions_setVerboseMode,8795,0,1,0,6,0,0,0,0,1158,0
8796,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_getImmediateSubstitution,8796,0,3,1,19,1,5,4,2,1116,6
8797,com_google_security_zynamics_binnavi_debug_models_trace_TraceList_save,8797,0,1,0,3,0,1,1,1,325,1
8798,com_google_security_zynamics_binnavi_ZyGraph_Menus_CodeNode_CInstructionMenu_CInstructionMenu,8798,0,5,4,44,0,25,22,3,2803,25
8799,com_google_security_zynamics_binnavi_Gui_CriteriaDialog_Conditions_InDegrees_CIndegreeCriteriumPanel_getIndegree,8799,0,1,0,7,0,0,0,0,1621,0
8800,com_google_security_zynamics_binnavi_Gui_plugins_output_CPluginOutputDialog_instance,8800,0,1,0,7,0,0,0,0,672,0
8801,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_ZyEditMode_translateX,8801,0,1,1,3,0,0,0,0,929,0
8802,com_google_security_zynamics_binnavi_debug_debugger_DebuggerTemplate_getId,8802,0,1,0,7,0,0,0,0,265,0
8803,com_google_security_zynamics_zylib_types_trees_DepthFirstIterator_DepthFirstIterator,8803,0,2,1,10,0,1,1,1,2003,1
